,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.385373735427857,0.10523685260737126,0.3388039588928223,0.002280910871293661,1,{'C': 1},0.3912671232876712,0.40599571734475376,0.4025695931477516,0.4042826552462527,0.4,0.4008230178052858,0.005172405929836816,1
1,18.36771340370178,0.3307191707283926,0.33841257095336913,0.0006635860483847638,10,{'C': 10},0.3912671232876712,0.40599571734475376,0.4025695931477516,0.4051391862955032,0.3991434689507495,0.4008230178052858,0.005339900013577371,1
2,110.98259525299072,1.7656903854940253,0.3376301765441895,0.000848876024992575,100,{'C': 100},0.3908390410958904,0.4055674518201285,0.40171306209850105,0.4042826552462527,0.3991434689507495,0.4003091358423044,0.005224006625515652,4
3,848.5463988780975,6.163215147725964,0.3388497352600098,0.0011506907938821879,1000,{'C': 1000},0.3921232876712329,0.4038543897216274,0.40342612419700213,0.4038543897216274,0.39957173447537475,0.40056598515737296,0.0045183023303794,3
