Wall time,Step,Value
1629839613.0015934,0,3.2510826587677
1629839655.2393696,1,2.9504270553588867
1629839697.4557993,2,2.6643974781036377
1629839739.651563,3,2.3785901069641113
1629839781.898982,4,2.105515718460083
1629839824.2694585,5,1.8868160247802734
1629839866.8183773,6,1.7580697536468506
1629839909.2950664,7,1.6738669872283936
1629839951.841081,8,1.6208226680755615
1629839994.3230128,9,1.565395474433899
